5,26.3141961,0.549999884
15,27.0505748,0.561604172
25,27.618658,0.569080409
35,26.0050572,0.561897568
45,26.9499141,0.578923645
55,27.1302822,0.565501116
65,26.7767239,0.567186172
75,26.9334342,0.580268829
85,27.6684985,0.56452399
95,26.5088876,0.55536657
105,27.5729892,0.569402781
115,26.4985651,0.56842932
125,27.2538168,0.558425622
135,25.2192445,0.531415389
145,26.3389176,0.539150044
155,25.5771238,0.536882248
165,25.4788148,0.549690376
175,26.623872,0.549388611
185,25.9748152,0.542978022
195,26.7638312,0.561704635
205,26.9923603,0.559122673
215,25.7852219,0.535184889
225,26.1043543,0.559884087
235,26.6525793,0.555375486
245,25.9561365,0.551009303
255,26.1272315,0.555828801
265,24.4224966,0.766249045
275,25.5568597,0.524033669
285,27.1167119,0.568139263
295,25.4322354,0.550355739
305,26.5820357,0.55068309
315,26.1511148,0.553806678
325,25.2743027,0.545535137
335,25.9038545,0.554944434
345,26.2186912,0.560410937
355,25.9941439,0.550883502
365,26.1191935,0.600340221
375,26.7658884,0.562807952
385,26.5058409,0.556621651
395,26.4667093,0.565763153
405,25.7141524,0.564605055
415,25.3175176,0.555167547
425,26.3287938,0.5414126
435,25.586484,0.545212371
445,26.3272163,0.550116463
455,26.0818709,0.554301541
465,25.9093605,0.540862392
475,25.8282869,0.556978948
485,25.4639746,0.550279202
495,26.6359416,0.559681179
505,24.9300745,0.531866354
515,24.8123983,0.527519057
525,25.5938228,0.548066852
535,25.6189715,0.629928344
545,25.5855135,0.545811467
555,25.5806298,0.552757903
565,25.3717179,0.543954617
575,25.5548157,0.548484192
585,24.4489265,0.52524759
595,26.7045161,0.559260796
605,24.0388242,0.53144407
615,24.7995965,0.528950184
625,24.8011965,0.541283248
635,24.5858319,0.532937217
645,25.650393,0.544249129
655,25.3963626,0.545588902
665,24.75612,0.530242178
675,25.4726613,0.542205593
685,25.1443703,0.537289043
695,24.791144,0.574758614
705,24.4815328,0.526814
715,26.1673166,0.551395428
725,24.7803124,0.531952943
735,25.2331426,0.537219174
745,24.598884,0.52829192
755,25.5399662,0.541797725
765,25.8443523,0.547142255
775,25.0946299,0.533065645
785,24.8971258,0.529678572
795,24.189794,0.535142545
805,24.5072703,0.521987173
815,25.0151623,0.532885306
825,24.8124792,0.532798177
835,24.3609709,0.536514911
845,24.4367286,0.52757499
855,24.4116535,0.533774054
865,24.7243685,0.5478693
875,24.3188363,0.524708367
885,24.3255087,0.589231411
895,24.9421825,0.553218577
905,24.9099118,0.543789894
915,24.769538,0.534951259
925,23.8352736,0.540490925
935,24.3016801,0.518072951
945,23.7224038,0.513869949
955,24.1885373,0.526929902
965,24.2703871,0.516941797
975,24.6694652,0.524383663
985,24.5446061,0.530605304
995,24.5691349,0.531725482
1005,24.7871953,0.533014225
1015,25.1035646,0.533454399
1025,24.2179107,0.522933955
1035,24.157394,0.531540197
1045,24.8803941,0.541955339
1055,24.2827037,0.534825674
1065,24.7143684,0.54480741
1075,23.8909656,0.517762846
1085,24.6513562,0.5673253
1095,24.7558903,0.531164316
