7.5,12.835
22.5,12.684
37.5,12.5480003
52.5,12.4219999
67.5,12.3050003
82.5,12.1970005
97.5,12.0950003
112.5,12.0010004
127.5,11.9119997
142.5,11.8280001
157.5,11.7489996
172.5,11.6739998
187.5,11.6029997
202.5,11.5359993
217.5,11.474
232.5,11.4130001
247.5,11.3559999
262.5,11.302
277.5,11.2509995
292.5,11.2010002
307.5,11.1540003
322.5,11.1090002
337.5,11.066
352.5,11.0240002
367.5,10.9840002
382.5,10.9460001
397.5,10.9090004
412.5,10.8739996
427.5,10.8400002
442.5,10.8059998
457.5,10.7749996
472.5,10.7419996
487.5,10.7130003
502.5,10.6830006
517.5,10.6549997
532.5,10.6260004
547.5,10.599
562.5,10.573
577.5,10.5469999
592.5,10.5219994
607.5,10.4980001
622.5,10.4730005
637.5,10.4499998
652.5,10.4250002
667.5,10.4020004
682.5,10.3800001
697.5,10.3590002
712.5,10.3369999
727.5,10.3150005
742.5,10.2939997
757.5,10.2740002
772.5,10.2530003
787.5,10.2309999
802.5,10.2130003
817.5,10.1940002
832.5,10.1739998
847.5,10.1540003
862.5,10.1350002
877.5,10.1169996
892.5,10.0979996
907.5,10.0799999
922.5,10.0629997
937.5,10.0440006
952.5,10.0269995
967.5,10.0089998
982.5,9.99200058
997.5,9.97300053
1012.5,9.95699978
1027.5,9.93999958
1042.5,9.92099953
1057.5,9.90699959
1072.5,9.88899994
1087.5,9.87199974
1102.5,9.8579998
1117.5,9.84000015
1132.5,9.82400036
1147.5,9.80900002
1162.5,9.79199982
1177.5,9.77700043
1192.5,9.76099968
1207.5,9.74499989
1222.5,9.72999954
1237.5,9.71500015
1252.5,9.6989994
1267.5,9.68400002
1282.5,9.66800022
1297.5,9.65399933
1312.5,9.63799953
1327.5,9.62400055
1342.5,9.60900021
1357.5,9.59500027
1372.5,9.58099937
1387.5,9.56500053
1402.5,9.5510006
1417.5,9.5369997
1432.5,9.52299976
1447.5,9.50800037
1462.5,9.49499989
1477.5,9.48099995
1492.5,9.4659996
1507.5,9.45300007
1522.5,9.43799973
1537.5,9.42500019
1552.5,9.41100025
1567.5,9.39799976
1582.5,9.38399982
1597.5,9.36999989
1612.5,9.35700035
1627.5,9.34300041
1642.5,9.32999992
1657.5,9.31799984
1672.5,9.30500031
1687.5,9.28999996
1702.5,9.27900028
1717.5,9.26500034
1732.5,9.25199986
1747.5,9.23900032
1762.5,9.22599983
1777.5,9.21399975
1792.5,9.20100021
1807.5,9.18700027
1822.5,9.17599964
1837.5,9.16300011
1852.5,9.14999962
1867.5,9.13700008
1882.5,9.125
1897.5,9.11199951
1912.5,9.10000038
1927.5,9.08899975
1942.5,9.07600021
1957.5,9.06299973
1972.5,9.0510006
1987.5,9.03999996
2002.5,9.02700043
2017.5,9.01500034
2032.5,9.00399971
2047.5,8.99199963
2062.5,8.97999954
2077.5,8.96800041
2092.5,8.95600033
2107.5,8.94499969
2122.5,8.93300056
2137.5,8.92099953
2152.5,8.90999985
2167.5,8.89900017
2182.5,8.88700008
2197.5,8.875
2212.5,8.86400032
2227.5,8.85299969
2242.5,8.84200001
2257.5,8.82900047
2272.5,8.81799984
2287.5,8.80599976
2302.5,8.79500008
2317.5,8.7840004
2332.5,8.77299976
2347.5,8.76099968
2362.5,8.75
2377.5,8.73900032
2392.5,8.72800064
2407.5,8.71800041
2422.5,8.70699978
2437.5,8.69499969
2452.5,8.68299961
2467.5,8.67300034
2482.5,8.6619997
2497.5,8.65100002
2512.5,8.6420002
2527.5,8.63199997
2542.5,8.62100029
2557.5,8.61100006
2572.5,8.60000038
2587.5,8.58899975
2602.5,8.57900047
2617.5,8.56699944
2632.5,8.55599976
2647.5,8.54500008
2662.5,8.5340004
2677.5,8.52499962
2692.5,8.51399994
2707.5,8.50399971
2722.5,8.49400043
2737.5,8.48400021
2752.5,8.47299957
2767.5,8.4630003
2782.5,8.45300007
2797.5,8.44400024
2812.5,8.43400002
2827.5,8.42300034
2842.5,8.41300011
2857.5,8.40299988
2872.5,8.39299965
2887.5,8.38300037
2902.5,8.37300014
2917.5,8.36299992
2932.5,8.35200024
2947.5,8.34300041
2962.5,8.33300018
2977.5,8.32299995
2992.5,8.31299973
3007.5,8.3039999
3022.5,8.29399967
3037.5,8.28499985
3052.5,8.27600002
3067.5,8.26500034
3082.5,8.25500011
3097.5,8.24499989
3112.5,8.23600006
3127.5,8.22700024
3142.5,8.21700001
3157.5,8.20699978
3172.5,8.19799995
3187.5,8.18900013
3202.5,8.1789999
3217.5,8.17000008
3232.5,8.15999985
3247.5,8.15200043
3262.5,8.1420002
3277.5,8.13199997
3292.5,8.12199974
3307.5,8.11400032
3322.5,8.10499954
3337.5,8.09500027
3352.5,8.08500004
3367.5,8.07800007
3382.5,8.06799984
3397.5,8.05800056
3412.5,8.05000019
3427.5,8.04100037
3442.5,8.03100014
3457.5,8.02099991
3472.5,8.01300049
3487.5,8.00399971
3502.5,7.99399996
3517.5,7.98699999
3532.5,7.97700024
3547.5,7.96799994
3562.5,7.96000004
3577.5,7.95000029
3592.5,7.94099998
3607.5,7.93300009
3622.5,7.92399979
3637.5,7.91399956
3652.5,7.90700006
