5,17.3535463,0.478420101
15,17.9399453,0.500915022
25,17.2908154,0.500858869
35,17.8218901,0.49674737
45,17.7360571,0.527367133
55,18.3800908,0.535132483
65,17.2995863,0.507465458
75,17.5451297,0.513188845
85,18.0430241,0.514578034
95,19.0785609,0.559840234
105,17.9089044,0.528713915
115,18.40293,0.53101373
125,17.9673027,0.522142645
135,16.7472015,0.530482774
145,17.4266186,0.529351806
155,17.15116,0.519742489
165,16.0900334,0.463321154
175,16.9243173,0.446304843
185,17.2280518,0.510313522
195,16.1347102,0.477395538
205,16.2839208,0.466374809
215,16.7733143,0.489679863
225,16.6850434,0.506522328
235,16.5311766,0.505013454
245,17.4128254,0.527351797
255,16.8052754,0.519171199
265,16.8328095,0.746196155
275,16.6889213,0.507288003
285,16.9517891,0.516352623
295,16.4561792,0.498528123
305,16.847765,0.509551551
315,17.0077931,0.527160806
325,17.3602984,0.540635828
335,16.1707128,0.497510314
345,16.7728906,0.512773775
355,16.0831875,0.483629332
365,16.4519143,0.530721576
375,15.7807781,0.477590157
385,16.3655588,0.472016767
395,16.567987,0.52256308
405,16.0946586,0.483131456
415,16.4412354,0.469248987
425,15.3545333,0.445529609
435,15.8701011,0.484814202
445,15.8009512,0.493431724
455,15.4356004,0.481923247
465,15.196259,0.459716506
475,15.5858264,0.465477328
485,16.1116877,0.476029056
495,16.1799192,0.477751093
505,15.7426109,0.491740932
515,15.3486963,0.455589726
525,15.7508899,0.479028212
535,15.675661,0.554991635
545,15.4140761,0.484491744
555,15.9650704,0.489334162
565,16.3996985,0.511892184
575,15.7935739,0.490072392
585,16.7820636,0.538954139
595,15.6632636,0.475451752
605,15.0261761,0.448533041
615,15.5397313,0.483672343
625,15.8660231,0.485420599
635,14.7459824,0.439183957
645,14.4606507,0.42162601
655,14.9486696,0.452365872
665,15.0586299,0.44354368
675,15.5768304,0.472795557
685,15.5215823,0.466052708
695,15.9430583,0.526540706
705,16.3890259,0.512298839
715,15.9139992,0.492749575
725,15.1004846,0.489557125
735,14.7349697,0.439898428
745,14.7954915,0.473362456
755,15.0069796,0.474163994
765,15.0569334,0.479102979
775,15.8476158,0.506480646
785,14.6157805,0.447580828
795,15.1311483,0.476270857
805,14.8335338,0.464700977
815,15.865407,0.507609225
825,14.9420013,0.474116103
835,15.2806977,0.504922519
845,14.7788028,0.464855843
855,15.1262674,0.464224244
865,15.2263885,0.497473935
875,15.2643813,0.47284668
885,14.4995822,0.496653248
895,15.1036462,0.476403885
905,15.121523,0.468757537
915,15.6080613,0.463338856
925,15.4372739,0.487353075
935,15.1516168,0.481571015
945,15.121273,0.46262098
955,14.5580449,0.444970165
965,13.9272156,0.429111216
975,14.5893286,0.438309225
985,14.5375949,0.448488966
995,15.0761837,0.470847329
1005,14.2570214,0.430965743
1015,14.8724219,0.462769177
1025,15.3014666,0.481861955
1035,15.550496,0.487513009
1045,16.2145735,0.512684157
1055,15.4981453,0.505143353
1065,14.5425937,0.491029117
1075,15.0561388,0.468792958
1085,14.7301058,0.486108225
1095,14.4561254,0.465387367
