1.05,0.29374361,0.0029031668
1.15,0.410163701,0.00383591445
1.25,0.498008698,0.00440357169
1.35,0.594087124,0.00496222014
1.45,0.656250119,0.00517253324
1.55,0.699353397,0.00519556498
1.65,0.749213696,0.0052393374
1.75,0.778550088,0.00511747083
1.85,0.802468836,0.00494973193
1.95,0.83009547,0.00479585207
2.05,0.849534035,0.00458778679
2.15,0.867375851,0.00436818858
2.25,0.882697999,0.00413459601
2.35,0.90022409,0.00391020855
2.45,0.915219903,0.00367386184
2.55,0.926528394,0.00351367238
2.65,0.928878844,0.00340937909
2.75,0.930342197,0.00330190022
2.85,0.933253646,0.00319956366
2.95,0.934851825,0.00309271074
3.05,0.937125266,0.00298815494
3.15,0.939399183,0.00288358208
3.25,0.941673458,0.00277899233
3.35,0.94394809,0.00267438535
3.45,0.946222961,0.00256976132
3.55,0.94814533,0.00248158035
3.65,0.949715018,0.00240984647
3.75,0.951284945,0.00233810102
3.85,0.95285511,0.00226634373
3.95,0.954425454,0.00219457473
4.05,0.955957234,0.00212270775
4.15,0.957450211,0.00205075156
4.25,0.958943188,0.00197879536
4.35,0.955840766,0.00189771551
4.45,0.961929142,0.00183488297
4.55,0.96342212,0.00176292678
4.65,0.964915097,0.00169097058
4.75,0.966408074,0.00161901439
4.85,0.967901051,0.00154705819
4.95,0.969394028,0.001475102
5.05,0.970887005,0.0014031458
5.15,0.972379982,0.00133118961
5.25,0.97387296,0.00125923341
5.35,0.975365937,0.00118727722
5.45,0.976858914,0.00111532102
5.55,0.978351891,0.00104336483
5.65,0.979844868,0.000971408633
5.75,0.981337845,0.000899452438
5.85,0.982830822,0.000827496243
5.95,0.9843238,0.000755540048
