1.05,0.249729991,0.00492996806
1.15,0.357453406,0.00653952332
1.25,0.45428738,0.00768544422
1.35,0.53720063,0.00838291504
1.45,0.614036262,0.00881266689
1.55,0.674087882,0.00886777266
1.65,0.719596863,0.00864286538
1.75,0.764526665,0.00834491245
1.85,0.791010737,0.00780366928
1.95,0.829259455,0.00734623842
2.05,0.857102454,0.00676476736
2.15,0.874530077,0.00609063993
2.25,0.900339544,0.00546704233
2.35,0.920698524,0.00480029077
2.45,0.941386402,0.00413007771
2.55,0.950447321,0.00370214068
2.65,0.953885853,0.00354401362
2.75,0.956730425,0.00338338658
2.85,0.958998978,0.00322064007
2.95,0.962164819,0.00306076841
3.05,0.964558244,0.00289827945
3.15,0.962369204,0.0027228027
3.25,0.969345987,0.00257323555
3.35,0.971740365,0.00241068044
3.45,0.974134982,0.00224810328
3.55,0.975713074,0.0021359244
3.65,0.976474345,0.00207415402
3.75,0.977235734,0.00201237538
3.85,0.977997184,0.00195058822
3.95,0.97368747,0.00187900615
4.05,0.97948724,0.00182692691
4.15,0.980182588,0.00176499718
4.25,0.980877936,0.00170306746
4.35,0.981573284,0.00164113773
4.45,0.982268631,0.001579208
4.55,0.982963979,0.00151727828
4.65,0.983659327,0.00145534855
4.75,0.984354675,0.00139341883
4.85,0.985050023,0.0013314891
4.95,0.98574537,0.00126955938
5.05,0.986440718,0.00120762965
5.15,0.987136066,0.00114569992
5.25,0.987831414,0.0010837702
5.35,0.988526762,0.00102184047
5.45,0.989222109,0.000959910748
5.55,0.989917457,0.000897981022
5.65,0.990612805,0.000836051297
5.75,0.991308153,0.000774121571
5.85,0.986367106,0.000708145305
5.95,0.992698848,0.00065026212
